week_year,city,kitchen,brand_name,orders,gmv_nac
2026-08-24,Bucaramanga,42 CABECERA,Monteverde Turbo,9,343100
2026-08-24,Bucaramanga,42 CABECERA,SAN JERÓNIMO TURBO,8,483000
2026-08-24,Cartagena,33 CARTAGENA,Ñamgucheria Turbo,8,354400
2026-08-24,Cali,24 SAN FERNANDO,Honest Food Turbo,8,404400
2026-08-24,Medellín,11 MANILA,SAN JERÓNIMO TURBO,8,276000
2026-08-24,Medellín,11 MANILA,Almuerzos de la Casa Turbo,8,281600
2026-08-24,Bogotá,69 ARRECIFE,SAN JERÓNIMO TURBO,8,299000
2026-08-24,Barranquilla,32 BARRANQUILLA,Señor Burrito Turbo,8,202800
2026-08-24,Bogotá,69 ARRECIFE,Acpm Corrientazo Turbo,8,533200
2026-08-24,Bogotá,71 CEDRITOS,Frost By Oreo Turbo,8,156100
2026-08-24,Medellín,11 MANILA,La Casa Mexicana Turbo,8,345600
2026-08-24,Cali,22 SANTA MONICA,BRUNCH & MUNCH TURBO,8,423100
2026-08-24,Bogotá,08 ANDES,Monteverde Turbo,8,411300
2026-08-24,Cali,22 SANTA MONICA,The Breakfast Club Turbo,8,562300
2026-08-24,Bogotá,71 CEDRITOS,La Cuadra Turbo,8,418500
2026-08-24,Medellín,12 LAURELES,Desayunos mi Tierrita Turbo,8,367900
2026-08-24,Medellín,12 LAURELES,Vicio Turbo,8,371100
2026-08-24,Barranquilla,32 BARRANQUILLA,The Egg Spot Turbo,8,395000
2026-08-24,Bogotá,03 CHAPINERO,The Egg Spot Turbo,8,323100
2026-08-24,Bogotá,08 ANDES,House of Salads Turbo,7,232700
2026-08-24,Bogotá,36 VILLA DEL PRADO,The Breakfast Club Turbo,7,453700
2026-08-24,Bogotá,36 VILLA DEL PRADO,Frost By Oreo Turbo,7,191900
2026-08-24,Bogotá,36 VILLA DEL PRADO,Monteverde Turbo,7,277500
2026-08-24,Medellín,11 MANILA,House of Salads Turbo,7,291900
2026-08-24,Medellín,12 LAURELES,Almuerzos de la Casa Turbo,7,391400
2026-08-24,Bogotá,01 USAQUEN,El Jefe Turbo,7,336800
2026-08-24,Cali,46 INGENIO,Burritos & Co Turbo,7,478300
2026-08-24,Bogotá,03 CHAPINERO,Almuerzos de la Casa Turbo,7,170900
2026-08-24,Medellín,12 LAURELES,Señor Burrito Turbo,7,271000
2026-08-24,Medellín,11 MANILA,House Of Burgers Turbo,7,399000
2026-08-24,Bogotá,50 CHICO,Ñamgucheria Turbo,7,278500
2026-08-24,Bogotá,71 CEDRITOS,Desayunos de la Abuela Turbo,6,356600
2026-08-24,Bogotá,65 CALLE 109,Almuerzos de la Casa Turbo,6,195300
2026-08-24,Bogotá,06 COLINA,The Egg Spot Turbo,6,247500
2026-08-24,Cali,24 SAN FERNANDO,Cinnabon Turbo,6,235300
2026-08-24,Bogotá,06 COLINA,SAN JERÓNIMO TURBO,6,207000
2026-08-24,Bogotá,65 CALLE 109,Desgranados & Co Turbo,6,335600
2026-08-24,Barranquilla,32 BARRANQUILLA,Ñamgucheria Turbo,6,258700
2026-08-24,Bogotá,36 VILLA DEL PRADO,Desgranados & Co Turbo,6,292300
2026-08-24,Bogotá,36 VILLA DEL PRADO,House Of Burgers Turbo,6,304900
2026-08-24,Bogotá,50 CHICO,Frost By Oreo Turbo,6,205500
2026-08-24,Bogotá,01 USAQUEN,Pret Sandwich Bistro Turbo,6,237100
2026-08-24,Cali,46 INGENIO,Señor Burrito Turbo,6,378100
2026-08-24,Cali,24 SAN FERNANDO,Monteverde Turbo,6,176700
2026-08-24,Cali,46 INGENIO,Monteverde Turbo,6,258900
2026-08-24,Cali,22 SANTA MONICA,Cinnabon Turbo,6,210400
2026-08-24,Barranquilla,32 BARRANQUILLA,La Casa Mexicana Turbo,6,273400
2026-08-24,Medellín,12 LAURELES,Monteverde Turbo,6,190000
2026-08-24,Bogotá,69 ARRECIFE,Señor Burrito Turbo,6,275800
2026-08-24,Medellín,12 LAURELES,El Jefe Turbo,6,373700
2026-08-24,Cali,22 SANTA MONICA,Burritos & Co Turbo,6,307900
2026-08-24,Cali,46 INGENIO,Cinnabon Turbo,6,144700
2026-08-24,Medellín,11 MANILA,Señor Burrito Turbo,6,195200
2026-08-24,Bogotá,36 VILLA DEL PRADO,The Egg Spot Turbo,5,280100
2026-08-24,Bogotá,01 USAQUEN,Almuerzos de la Casa Turbo,5,193600
2026-08-24,Medellín,11 MANILA,Desgranados & Co Turbo,5,282800
2026-08-24,Bogotá,08 ANDES,Casa Árabe Turbo,5,227200
2026-08-24,Cali,22 SANTA MONICA,El Jefe Turbo,5,172600
2026-08-24,Cali,46 INGENIO,BRUNCH & MUNCH TURBO,5,332200
2026-08-24,Bogotá,08 ANDES,SAN JERÓNIMO TURBO,5,195500
2026-08-24,Medellín,12 LAURELES,Alba Vegetarian Turbo,5,185900
2026-08-24,Bogotá,69 ARRECIFE,La Casa Mexicana Turbo,5,232600
2026-08-24,Bucaramanga,42 CABECERA,Almuerzos de la Casa Turbo,5,162100
2026-08-24,Cali,22 SANTA MONICA,Green House Turbo,5,197700
2026-08-24,Bogotá,36 VILLA DEL PRADO,SAN JERÓNIMO TURBO,5,161000
2026-08-24,Bogotá,38 KENNEDY,The Breakfast Club Turbo,5,271200
2026-08-24,Bogotá,71 CEDRITOS,Local Cocina Consciente turbo,5,224300
2026-08-24,Bogotá,69 ARRECIFE,BRUNCH & MUNCH TURBO,5,263500
2026-08-24,Cali,46 INGENIO,Mr Beast Burger Turbo,5,171300
2026-08-24,Medellín,12 LAURELES,Burrito Cantina Turbo,5,120700
2026-08-24,Bogotá,69 ARRECIFE,Numa Cocina Mediterranea - Turbo,5,305200
2026-08-24,Bogotá,71 CEDRITOS,Honest Food Turbo,5,324500
2026-08-24,Bogotá,02 PARQUE 93,Frost By Oreo Turbo,5,95400
2026-08-24,Bogotá,08 ANDES,Desgranados & Co Turbo,5,177000
2026-08-24,Barranquilla,32 BARRANQUILLA,El Ejecutivo Turbo,5,211900
2026-08-24,Bogotá,08 ANDES,Señor Burrito Turbo,5,224500
2026-08-24,Cali,46 INGENIO,Almuerzos de la Casa Turbo,5,237200
2026-08-24,Bucaramanga,42 CABECERA,Frost By Oreo Turbo,5,134400
2026-08-24,Cali,46 INGENIO,Desayunos de la Abuela Turbo,5,185700
2026-08-24,Bogotá,38 KENNEDY,Ñamgucheria Turbo,5,213000
2026-08-24,Medellín,11 MANILA,Foodology Court Turbo,4,443900
2026-08-24,Barranquilla,32 BARRANQUILLA,House of Salads Turbo,4,173100
2026-08-24,Barranquilla,32 BARRANQUILLA,Alba Vegetarian Turbo,4,174500
2026-08-24,Cali,22 SANTA MONICA,Monteverde Turbo,4,131300
2026-08-24,Bogotá,38 KENNEDY,Frost By Oreo Turbo,4,125000
2026-08-24,Medellín,12 LAURELES,La Casa Mexicana Turbo,4,148800
2026-08-24,Bogotá,38 KENNEDY,Honest Food Turbo,4,120000
2026-08-24,Bogotá,36 VILLA DEL PRADO,Desayunos mi Tierrita Turbo,4,335500
2026-08-24,Medellín,11 MANILA,Bottaniko Turbo,4,202700
2026-08-24,Bogotá,03 CHAPINERO,House of Salads Turbo,4,125800
2026-08-24,Cali,24 SAN FERNANDO,Mr Beast Burger Turbo,4,196400
2026-08-24,Barranquilla,32 BARRANQUILLA,Bottaniko Turbo,4,118300
2026-08-24,Bogotá,65 CALLE 109,Frost By Oreo Turbo,4,128000
2026-08-24,Cali,22 SANTA MONICA,Desayunos de la Abuela Turbo,4,223900
2026-08-24,Bogotá,02 PARQUE 93,House Of Burgers Turbo,4,234500
2026-08-24,Medellín,11 MANILA,Vicio Turbo,4,85400
2026-08-24,Cali,22 SANTA MONICA,Honest Food Turbo,4,145300
2026-08-24,Cali,24 SAN FERNANDO,Almuerzos de la Casa Turbo,4,168200
2026-08-24,Medellín,12 LAURELES,Selvatiko Turbo,4,145500
2026-08-24,Bogotá,02 PARQUE 93,La Casa Mexicana Turbo,4,143300
2026-08-24,Bogotá,06 COLINA,Desgranados & Co Turbo,4,237600
2026-08-24,Cali,22 SANTA MONICA,SAN JERÓNIMO TURBO,4,172500
2026-08-24,Bogotá,06 COLINA,Frost By Oreo Turbo,4,93500
2026-08-24,Bogotá,02 PARQUE 93,El Jefe Turbo,4,221900
2026-08-24,Bogotá,65 CALLE 109,Alba Vegetarian Turbo,4,120700
2026-08-24,Bogotá,50 CHICO,Selvatiko Turbo,4,379100
2026-08-24,Bogotá,01 USAQUEN,Desgranados & Co Turbo,4,219900
2026-08-24,Medellín,11 MANILA,Desayunos mi Tierrita Turbo,4,255800
2026-08-24,Medellín,12 LAURELES,Desgranados & Co Turbo,4,173900
2026-08-24,Bogotá,71 CEDRITOS,El Calentao Turbo,4,159100
2026-08-24,Bogotá,01 USAQUEN,Frost By Oreo Turbo,4,88300
2026-08-24,Cali,24 SAN FERNANDO,BRUNCH & MUNCH TURBO,4,150800
2026-08-24,Cali,22 SANTA MONICA,Desgranados & Co Turbo,3,109200
2026-08-24,Bogotá,08 ANDES,Burrito Cantina Turbo,3,143100
2026-08-24,Bogotá,02 PARQUE 93,Desgranados & Co Turbo,3,146600
2026-08-24,Bogotá,71 CEDRITOS,Bottaniko Turbo,3,91800
2026-08-24,Bogotá,36 VILLA DEL PRADO,La Casa Mexicana Turbo,3,185500
2026-08-24,Bogotá,01 USAQUEN,Monteverde Turbo,3,142000
2026-08-24,Medellín,11 MANILA,El Jefe Turbo,3,160000
2026-08-24,Bogotá,03 CHAPINERO,Desayunos mi Tierrita Turbo,3,116800
2026-08-24,Bogotá,65 CALLE 109,La Casa Mexicana Turbo,3,156200
2026-08-24,Bogotá,71 CEDRITOS,Almuerzos de la Casa Turbo,3,78200
2026-08-24,Bucaramanga,42 CABECERA,Desgranados & Co Turbo,3,101700
2026-08-24,Bogotá,06 COLINA,Selvatiko Turbo,3,156500
2026-08-24,Bogotá,01 USAQUEN,Señor Burrito Turbo,3,349600
2026-08-24,Bogotá,02 PARQUE 93,Monteverde Turbo,3,119800
2026-08-24,Cali,22 SANTA MONICA,Mr Beast Burger Turbo,3,125900
2026-08-24,Barranquilla,32 BARRANQUILLA,Frost By Oreo Turbo,3,62600
2026-08-24,Bogotá,65 CALLE 109,La Cuadra Desayunos Turbo,3,168200
2026-08-24,Bogotá,06 COLINA,Casa Árabe Turbo,3,224000
2026-08-24,Bogotá,08 ANDES,Almuerzos de la Casa Turbo,3,102100
2026-08-24,Cali,24 SAN FERNANDO,El Jefe Turbo,3,206700
2026-08-24,Bogotá,01 USAQUEN,Casa Árabe Turbo,3,266700
2026-08-24,Bogotá,36 VILLA DEL PRADO,Acpm Corrientazo Turbo,3,110000
2026-08-24,Cali,46 INGENIO,Bottaniko Turbo,3,222600
2026-08-24,Bogotá,36 VILLA DEL PRADO,Alba Vegetarian Turbo,3,109000
2026-08-24,Barranquilla,32 BARRANQUILLA,Foodology Court Turbo,3,86800
2026-08-24,Medellín,11 MANILA,La Cuadra Desayunos Turbo,3,212900
2026-08-24,Bogotá,38 KENNEDY,Doritos Locos By Dorito Turbo,3,144500
2026-08-24,Bogotá,36 VILLA DEL PRADO,El Jefe Turbo,3,232800
2026-08-24,Cali,46 INGENIO,La Casa Mexicana Turbo,3,134400
2026-08-24,Bogotá,03 CHAPINERO,La Casa Mexicana Turbo,3,146100
2026-08-24,Medellín,11 MANILA,Selvatiko Turbo,3,135200
2026-08-24,Medellín,11 MANILA,Cacerola Turbo,3,178400
2026-08-24,Bogotá,03 CHAPINERO,El Jefe Turbo,3,98300
2026-08-24,Bogotá,08 ANDES,La Cuadra Desayunos Turbo,3,95500
2026-08-24,Cartagena,33 CARTAGENA,Acpm Corrientazo Turbo,3,139000
2026-08-24,Bogotá,03 CHAPINERO,Desgranados & Co Turbo,3,107300
2026-08-24,Bucaramanga,42 CABECERA,The Egg Spot Turbo,3,68500
2026-08-24,Bogotá,65 CALLE 109,Pret Sandwich Bistro Turbo,3,187300
2026-08-24,Bogotá,38 KENNEDY,Cacerola Turbo,3,97300
2026-08-24,Bogotá,65 CALLE 109,Selvatiko Turbo,3,95400
2026-08-24,Bogotá,69 ARRECIFE,Pret Sandwich Bistro Turbo,3,157700
2026-08-24,Bogotá,38 KENNEDY,The Egg Spot Turbo,3,165200
2026-08-24,Bogotá,69 ARRECIFE,Burrito Cantina Turbo,3,84500
2026-08-24,Bogotá,03 CHAPINERO,Selvatiko Turbo,3,103600
2026-08-24,Bucaramanga,42 CABECERA,El Jefe Turbo,3,130100
2026-08-24,Medellín,11 MANILA,Alba Vegetarian Turbo,3,125100
2026-08-24,Bogotá,03 CHAPINERO,Alba Vegetarian Turbo,3,97500
2026-08-24,Bogotá,36 VILLA DEL PRADO,El Ejecutivo Turbo,3,141200
2026-08-24,Bogotá,01 USAQUEN,House Of Burgers Turbo,3,331500
2026-08-24,Bogotá,03 CHAPINERO,House Of Burgers Turbo,3,146300
2026-08-24,Bogotá,08 ANDES,Alba Vegetarian Turbo,2,66900
2026-08-24,Barranquilla,32 BARRANQUILLA,Desayunos mi Tierrita Turbo,2,48400
2026-08-24,Cartagena,33 CARTAGENA,La Casa Mexicana Turbo,2,78700
2026-08-24,Cartagena,33 CARTAGENA,House of Salads Turbo,2,55700
2026-08-24,Medellín,11 MANILA,El Ejecutivo Turbo,2,59300
2026-08-24,Bucaramanga,42 CABECERA,House Of Burgers Turbo,2,95500
2026-08-24,Bogotá,38 KENNEDY,Desayunos de la Abuela Turbo,2,56600
2026-08-24,Cali,22 SANTA MONICA,Frost By Oreo Turbo,2,41800
2026-08-24,Cartagena,33 CARTAGENA,SAN JERÓNIMO TURBO,2,103500
2026-08-24,Bogotá,38 KENNEDY,Monteverde Turbo,2,124900
2026-08-24,Bogotá,02 PARQUE 93,The Breakfast Club Turbo,2,142200
2026-08-24,Medellín,12 LAURELES,Bottaniko Turbo,2,151100
2026-08-24,Bogotá,03 CHAPINERO,Bottaniko Turbo,2,80700
2026-08-24,Bogotá,02 PARQUE 93,House of Salads Turbo,2,127100
2026-08-24,Medellín,12 LAURELES,Pret Sandwich Bistro Turbo,2,86200
2026-08-24,Bucaramanga,42 CABECERA,Acpm Corrientazo Turbo,2,68600
2026-08-24,Bogotá,50 CHICO,Burritos & Co Turbo,2,61200
2026-08-24,Cartagena,33 CARTAGENA,Señor Burrito Turbo,2,63200
2026-08-24,Bogotá,03 CHAPINERO,Pret Sandwich Bistro Turbo,2,166500
2026-08-24,Medellín,11 MANILA,Acpm Corrientazo Turbo,2,108400
2026-08-24,Cartagena,33 CARTAGENA,BRUNCH & MUNCH TURBO,2,88500
2026-08-24,Bogotá,06 COLINA,Pret Sandwich Bistro Turbo,2,86800
2026-08-24,Cartagena,33 CARTAGENA,Almuerzos de la Casa Turbo,2,84200
2026-08-24,Barranquilla,32 BARRANQUILLA,Vicio Turbo,2,41800
2026-08-24,Bogotá,06 COLINA,Señor Burrito Turbo,2,105800
2026-08-24,Bogotá,06 COLINA,La Casa Mexicana Turbo,2,78800
2026-08-24,Barranquilla,32 BARRANQUILLA,Acpm Corrientazo Turbo,2,85000
2026-08-24,Bucaramanga,42 CABECERA,Desayunos mi Tierrita Turbo,2,161200
2026-08-24,Bogotá,03 CHAPINERO,Casa Árabe Turbo,2,161900
2026-08-24,Cali,24 SAN FERNANDO,La Casa Mexicana Turbo,2,93700
2026-08-24,Bogotá,06 COLINA,Foodology Court Turbo,2,78600
2026-08-24,Bogotá,03 CHAPINERO,Cacerola Turbo,2,96400
2026-08-24,Bogotá,02 PARQUE 93,Pret Sandwich Bistro Turbo,2,97200
2026-08-24,Barranquilla,32 BARRANQUILLA,Pret Sandwich Bistro Turbo,2,65700
2026-08-24,Bogotá,01 USAQUEN,Cacerola Turbo,2,108400
2026-08-24,Bogotá,02 PARQUE 93,Alba Vegetarian Turbo,2,95500
2026-08-24,Bogotá,71 CEDRITOS,Burrito Cantina Turbo,2,62300
2026-08-24,Cali,22 SANTA MONICA,La Casa Mexicana Turbo,2,83400
2026-08-24,Bogotá,65 CALLE 109,Acpm Corrientazo Turbo,2,47800
2026-08-24,Bogotá,01 USAQUEN,Burrito Cantina Turbo,2,132700
2026-08-24,Medellín,12 LAURELES,El Ejecutivo Turbo,2,66000
2026-08-24,Bucaramanga,42 CABECERA,Bottaniko Turbo,2,80900
2026-08-24,Cali,22 SANTA MONICA,Almuerzos de la Casa Turbo,2,68300
2026-08-24,Bucaramanga,42 CABECERA,La Casa Mexicana Turbo,2,88500
2026-08-24,Bogotá,08 ANDES,La Casa Mexicana Turbo,2,148600
2026-08-24,Bucaramanga,42 CABECERA,Alba Vegetarian Turbo,2,83900
2026-08-24,Barranquilla,32 BARRANQUILLA,Desgranados & Co Turbo,2,39800
2026-08-24,Bogotá,02 PARQUE 93,Señor Burrito Turbo,2,40000
2026-08-24,Bucaramanga,42 CABECERA,Señor Burrito Turbo,2,42900
2026-08-24,Cali,22 SANTA MONICA,Alba Vegetarian Turbo,2,58800
2026-08-24,Bogotá,69 ARRECIFE,Monteverde Turbo,2,72300
2026-08-24,Cali,46 INGENIO,Ñamgucheria Turbo,2,118400
2026-08-24,Bogotá,65 CALLE 109,Mañanero Diario Turbo,2,95000
2026-08-24,Bogotá,06 COLINA,Alba Vegetarian Turbo,2,95200
2026-08-24,Bogotá,08 ANDES,The Egg Spot Turbo,2,96200
2026-08-24,Bogotá,01 USAQUEN,Vicio Turbo,2,80400
2026-08-24,Cali,22 SANTA MONICA,House of Salads Turbo,2,47400
2026-08-24,Bogotá,03 CHAPINERO,Vicio Turbo,2,63600
2026-08-24,Bogotá,50 CHICO,The Egg Spot Turbo,2,147500
2026-08-24,Bogotá,08 ANDES,Desayunos mi Tierrita Turbo,2,50300
2026-08-24,Bogotá,65 CALLE 109,Casa Árabe Turbo,2,78700
2026-08-24,Bogotá,36 VILLA DEL PRADO,House of Salads Turbo,2,88600
2026-08-24,Bogotá,08 ANDES,Pret Sandwich Bistro Turbo,2,53900
2026-08-24,Bogotá,06 COLINA,House of Salads Turbo,2,69700
2026-08-24,Bogotá,50 CHICO,House of Salads Turbo,2,51800
2026-08-24,Bogotá,06 COLINA,Almuerzos de la Casa Turbo,2,47800
2026-08-24,Bucaramanga,42 CABECERA,El Ejecutivo Turbo,2,49300
2026-08-24,Bogotá,71 CEDRITOS,Casa Árabe Turbo,2,151500
2026-08-24,Bogotá,38 KENNEDY,La Casa Mexicana Turbo,1,49900
2026-08-24,Cali,22 SANTA MONICA,Acpm Corrientazo Turbo,1,30400
2026-08-24,Barranquilla,32 BARRANQUILLA,Burrito Cantina Turbo,1,37800
2026-08-24,Cali,22 SANTA MONICA,House Of Burgers Turbo,1,21900
2026-08-24,Cali,46 INGENIO,Cacerola Turbo,1,34500
2026-08-24,Bogotá,08 ANDES,Cacerola Turbo,1,25900
2026-08-24,Bogotá,36 VILLA DEL PRADO,Mañanero Diario Turbo,1,37800
2026-08-24,Bogotá,71 CEDRITOS,Foodology Court Turbo,1,32600
2026-08-24,Barranquilla,32 BARRANQUILLA,Selvatiko Turbo,1,65200
2026-08-24,Bogotá,02 PARQUE 93,El Ejecutivo Turbo,1,20900
2026-08-24,Medellín,12 LAURELES,House Of Burgers Turbo,1,49700
2026-08-24,Bogotá,38 KENNEDY,SAN JERÓNIMO TURBO,1,46000
2026-08-24,Bogotá,69 ARRECIFE,Foodology Court Turbo,1,44300
2026-08-24,Bogotá,03 CHAPINERO,Mañanero Diario Turbo,1,137800
2026-08-24,Bogotá,38 KENNEDY,Desgranados & Co Turbo,1,33900
2026-08-24,Bogotá,01 USAQUEN,Selvatiko Turbo,1,34000
2026-08-24,Bogotá,03 CHAPINERO,Acpm Corrientazo Turbo,1,23900
2026-08-24,Bogotá,69 ARRECIFE,House of Salads Turbo,1,69400
2026-08-24,Bogotá,50 CHICO,Green House Turbo,1,20900
2026-08-24,Bogotá,36 VILLA DEL PRADO,Casa Árabe Turbo,1,28900
2026-08-24,Bogotá,50 CHICO,Alba Vegetarian Turbo,1,110900
2026-08-24,Bogotá,69 ARRECIFE,Doritos Locos By Dorito Turbo,1,57800
2026-08-24,Bogotá,01 USAQUEN,House of Salads Turbo,1,25900
2026-08-24,Bogotá,71 CEDRITOS,Monteverde Turbo,1,22900
2026-08-24,Medellín,11 MANILA,Pret Sandwich Bistro Turbo,1,23900
2026-08-24,Bucaramanga,42 CABECERA,Foodology Court Turbo,1,23800
2026-08-24,Cartagena,33 CARTAGENA,Alba Vegetarian Turbo,1,12900
2026-08-24,Cartagena,33 CARTAGENA,Monteverde Turbo,1,49400
2026-08-24,Bogotá,65 CALLE 109,House Of Burgers Turbo,1,21900
2026-08-24,Bogotá,06 COLINA,Burrito Cantina Turbo,1,41800
2026-08-24,Cali,46 INGENIO,Burrito Cantina Turbo,1,27900
2026-08-24,Bogotá,38 KENNEDY,Mañanero Diario Turbo,1,22500
2026-08-24,Bogotá,02 PARQUE 93,Vicio Turbo,1,49500
2026-08-24,Cali,24 SAN FERNANDO,Ñamgucheria Turbo,1,85000
2026-08-24,Cali,22 SANTA MONICA,Foodology Court Turbo,1,24800
2026-08-24,Medellín,12 LAURELES,La Cuadra Desayunos Turbo,1,36400
2026-08-24,Medellín,12 LAURELES,Foodology Court Turbo,1,70300
2026-08-24,Bucaramanga,42 CABECERA,Burrito Cantina Turbo,1,22500
2026-08-24,Medellín,12 LAURELES,SAN JERÓNIMO TURBO,1,23000
2026-08-24,Bogotá,01 USAQUEN,Desayunos mi Tierrita Turbo,1,121400
2026-08-24,Bogotá,71 CEDRITOS,The Breakfast Club Turbo,1,25900
2026-08-24,Bogotá,03 CHAPINERO,Foodology Court Turbo,1,41800
2026-08-24,Bogotá,03 CHAPINERO,Numa Cocina Mediterranea - Turbo,1,24900
2026-08-24,Bogotá,02 PARQUE 93,Casa Árabe Turbo,1,102500
2026-08-24,Bogotá,38 KENNEDY,Casa Árabe Turbo,1,46700
2026-08-24,Cali,46 INGENIO,The Breakfast Club Turbo,1,45400
2026-08-24,Medellín,11 MANILA,Mañanero Diario Turbo,1,25900
2026-08-24,Cartagena,33 CARTAGENA,Foodology Court Turbo,1,24800
2026-08-24,Barranquilla,32 BARRANQUILLA,Mañanero Diario Turbo,1,375800
2026-08-24,Bogotá,71 CEDRITOS,La Casa Mexicana Turbo,1,9900
2026-08-24,Bogotá,36 VILLA DEL PRADO,Pret Sandwich Bistro Turbo,1,55300
2026-08-24,Cali,24 SAN FERNANDO,Señor Burrito Turbo,1,28900
2026-08-24,Bogotá,69 ARRECIFE,Desgranados & Co Turbo,1,41400
2026-08-24,Cali,22 SANTA MONICA,Mañanero Diario Turbo,1,49400
2026-08-24,Cali,24 SAN FERNANDO,SAN JERÓNIMO TURBO,1,11500
2026-08-24,Bogotá,38 KENNEDY,House of Salads Turbo,1,22900
2026-08-24,Bogotá,38 KENNEDY,La Cuadra Desayunos Turbo,1,59400
2026-08-24,Bogotá,08 ANDES,Bottaniko Turbo,1,51900
2026-08-24,Bogotá,02 PARQUE 93,Doritos Locos By Dorito Turbo,1,28900
2026-08-24,Cali,46 INGENIO,House of Salads Turbo,1,23900
2026-08-24,Bogotá,03 CHAPINERO,Doritos Locos By Dorito Turbo,1,78700
2026-08-24,Barranquilla,32 BARRANQUILLA,House Of Burgers Turbo,1,48700
2026-08-24,Bogotá,65 CALLE 109,Bottaniko Turbo,1,43000
2026-08-24,Bogotá,02 PARQUE 93,Bottaniko Turbo,1,117900
2026-08-24,Bogotá,69 ARRECIFE,La Cuadra Desayunos Turbo,1,55300
2026-08-24,Bogotá,36 VILLA DEL PRADO,Cacerola Turbo,1,52400
2026-08-24,Bogotá,71 CEDRITOS,House of Salads Turbo,1,22900
2026-08-24,Bogotá,65 CALLE 109,Señor Burrito Turbo,1,32900
2026-08-24,Bogotá,06 COLINA,House Of Burgers Turbo,1,32900
2026-08-24,Bogotá,65 CALLE 109,Foodology Court Turbo,1,49900
2026-08-24,Bogotá,69 ARRECIFE,Burritos & Co Turbo,1,34800
2026-08-24,Cali,24 SAN FERNANDO,Foodology Court Turbo,1,21900
2026-08-24,Cali,24 SAN FERNANDO,Pret Sandwich Bistro Turbo,1,23900
2026-08-24,Bogotá,03 CHAPINERO,Burrito Cantina Turbo,1,40900
2026-08-24,Cali,24 SAN FERNANDO,Frost By Oreo Turbo,1,36800
2026-08-24,Bogotá,69 ARRECIFE,Local Cocina Consciente turbo,1,39400
2026-08-24,Bogotá,03 CHAPINERO,Señor Burrito Turbo,1,22500
2026-08-24,Bogotá,36 VILLA DEL PRADO,Bottaniko Turbo,1,74400
2026-08-24,Cartagena,33 CARTAGENA,Bottaniko Turbo,1,39500
2026-08-24,Bogotá,06 COLINA,Bottaniko Turbo,1,43400
2026-08-24,Bogotá,08 ANDES,Numa Cocina Mediterranea - Turbo,1,42900
2026-08-24,Cali,22 SANTA MONICA,Ñamgucheria Turbo,1,55400
2026-08-24,Bogotá,01 USAQUEN,La Casa Mexicana Turbo,1,32900
2026-08-24,Bucaramanga,42 CABECERA,Pret Sandwich Bistro Turbo,1,29400
